,course,haccuracy,latitude,longitude,speed,time,nickname
0,-1.0,65.0,41.31680547674754,2.027173875047815,-1.0,2018-11-08 17:45:25,sgv_9901_cot
1,212.6953125,50.0,41.31637739487115,2.0267675723899403,6.449999809265137,2018-11-08 17:45:32,sgv_9901_cot
2,211.52492569961953,200.0,41.31631493124541,2.026722273728251,6.8035391665619445,2018-11-08 17:45:33,sgv_9901_cot
3,214.453125,5.0,41.31606269631657,2.026610076429347,7.579999923706055,2018-11-08 17:45:34,sgv_9901_cot
4,189.84375,10.0,41.31601290781173,2.026611920448045,8.170000076293945,2018-11-08 17:45:35,sgv_9901_cot
5,216.04525756835938,10.0,41.315997609977174,2.026546584475742,6.159999847412109,2018-11-08 17:45:37,sgv_9901_cot
6,216.04525756835938,10.0,41.315916186624655,2.0264679910986017,5.789999961853027,2018-11-08 17:45:38,sgv_9901_cot
7,216.04525756835938,5.0,41.3157924573883,2.02634856223409,5.579999923706055,2018-11-08 17:45:39,sgv_9901_cot
8,216.04525756835938,10.0,41.31574305939829,2.0263008811359926,6.849999904632568,2018-11-08 17:45:40,sgv_9901_cot
9,216.04525756835938,10.0,41.315720899171716,2.0262794911171467,6.210000038146973,2018-11-08 17:45:41,sgv_9901_cot
10,216.04525756835938,5.0,41.315660814184994,2.026221494462926,6.179999828338623,2018-11-08 17:45:42,sgv_9901_cot
11,216.04525756835938,5.0,41.315639986042044,2.0262013902293905,6.179999828338623,2018-11-08 17:45:43,sgv_9901_cot
12,216.48416137695312,10.0,41.31556968768427,2.0261324762788337,5.550000190734863,2018-11-08 17:45:46,sgv_9901_cot
13,138.515625,30.0,41.315626796510585,2.0262121921674816,5.440000057220459,2018-11-08 17:45:47,sgv_9901_cot
14,127.33321380615234,50.0,41.315526806065925,2.026391323399547,5.440000057220459,2018-11-08 17:45:48,sgv_9901_cot
15,127.33321380615234,30.0,41.31549684805135,2.026443419727194,5.440000057220459,2018-11-08 17:45:49,sgv_9901_cot
16,127.33321380615234,100.0,41.315455124916944,2.026515975339146,5.53000020980835,2018-11-08 17:45:50,sgv_9901_cot
17,127.33321380615234,30.0,41.315425372592124,2.026567713976844,5.550000190734863,2018-11-08 17:45:51,sgv_9901_cot
18,216.04525756835938,10.0,41.315720899171716,2.0262794911171467,6.210000038146973,2018-11-08 17:45:41,sgv_9901_cot
19,216.04525756835938,5.0,41.315660814184994,2.026221494462926,6.179999828338623,2018-11-08 17:45:42,sgv_9901_cot
20,216.04525756835938,5.0,41.315639986042044,2.0262013902293905,6.179999828338623,2018-11-08 17:45:43,sgv_9901_cot
21,216.48416137695312,10.0,41.31556968768427,2.0261324762788337,5.550000190734863,2018-11-08 17:45:46,sgv_9901_cot
22,138.515625,30.0,41.315626796510585,2.0262121921674816,5.440000057220459,2018-11-08 17:45:47,sgv_9901_cot
23,127.33321380615234,50.0,41.315526806065925,2.026391323399547,5.440000057220459,2018-11-08 17:45:48,sgv_9901_cot
24,127.33321380615234,30.0,41.31549684805135,2.026443419727194,5.440000057220459,2018-11-08 17:45:49,sgv_9901_cot
